date,bera_cumret,xbi_cumret
2023-07-28,31.842257580708,8.76310322667424
2023-07-31,31.320245043905892,9.386040162803333
2023-08-01,32.09511651029433,8.10128877663363
2023-08-02,33.05681990920755,6.492076539482805
2023-08-03,32.89753598719967,5.466883870614203
2023-08-04,33.78493738492547,5.40200166390179
2023-08-07,30.629190375468298,2.118734836823033
2023-08-08,32.991843219973525,2.9492908490382774
2023-08-09,33.294700763564975,2.858433839976482
2023-08-10,36.770249676058356,3.740899602955161
2023-08-11,37.6465905106079,3.6500625208610415
2023-08-14,37.193838476025086,3.8576815969471934
2023-08-15,35.946889791079116,3.5851603871809745
2023-08-16,34.69018477979582,1.3271061559384956
2023-08-17,31.466412366614872,-0.13934928487094878
2023-08-18,33.841688963788584,0.6133421011990992
2023-08-21,35.15641082685905,1.7294117060971503
2023-08-22,41.575770128182924,1.703446867231606
2023-08-23,43.883715630463115,2.339336332341957
2023-08-24,40.20792115905778,0.9897027394598856
2023-08-25,42.307001597043815,2.118734836823033
2023-08-28,42.569187206050984,2.4301734144360987
2023-08-29,42.383150349918886,2.897351207823329
2023-08-30,43.456675217954356,3.4034762595088974
2023-08-31,43.56900980618481,2.7805592503474807
2023-09-01,44.837058463394165,5.285189779458288
2023-09-05,40.437793936163736,3.364538964694397
2023-09-06,39.98786164726966,3.67601739624277
2023-09-07,40.10226515149766,2.2095619554333368
2023-09-08,39.304856413253695,2.0668151225757603
2023-09-11,42.1928181885864,2.3004189644951323
2023-09-12,43.79480865311414,2.689722168253361
2023-09-13,39.86247970969807,1.599647292672346
2023-09-14,40.96847561425152,1.4958078641777783
2023-09-15,38.69877155936376,0.06829968166668365
2023-09-18,37.431460379498915,-1.4370631635057474
2023-09-19,35.9458568531444,-1.3851633762261284
2023-09-20,35.850726978853984,-3.5264356134766084
2023-09-21,31.940258776875517,-4.356981662208003
2023-09-22,30.09489824395044,-5.3172921243642035
2023-09-25,30.19556663281533,-6.71884543149358
2023-09-26,40.70237466237412,-4.99286116383455
2023-09-27,41.43204499073336,-3.9806409509148932
2023-09-28,42.39514243962703,-4.266114689662393
2023-09-29,42.65211580552906,-5.239447425186694
2023-10-02,35.02423733426192,-8.31505532224398
2023-10-03,35.05897312652198,-8.444809772184946
2023-10-04,35.23403549653097,-9.314313042698508
2023-10-05,43.29078108524757,-6.368439668614522
2023-10-06,42.9149545629846,-6.264640094055284
2023-10-09,40.02404954572303,-7.004359024176399
2023-10-10,41.146604234179286,-6.433351765778417
2023-10-11,37.440122452035915,-7.445571978698073
2023-10-12,35.141364147503865,-10.81967588787095
2023-10-13,37.881920403373016,-9.677671334558847
2023-10-16,41.95932140681702,-8.886072544125778
2023-10-17,40.58943474677501,-8.769260659682265
2023-10-18,34.69296449406522,-11.118181863470378
2023-10-19,32.44014537076541,-12.935013176707367
2023-10-20,33.245857091522325,-13.155604708742462
2023-10-23,30.38019308383062,-15.050310611608452
2023-10-24,34.15814128425072,-12.935013176707367
2023-10-25,34.07551068028481,-14.998400860845006
2023-10-26,38.89582251458555,-14.115945061350155
2023-10-27,34.64764390156843,-16.789272316958346
2023-10-30,39.91867327181326,-15.400676520552182
2023-10-31,44.522658030103514,-14.051042927670087
2023-11-01,46.95825387270061,-12.273138945763773
2023-11-02,47.31863550613746,-11.416647985134487
2023-11-03,50.664488159047785,-7.263887851025985
2023-11-06,46.46229673950351,-9.314313042698508
2023-11-07,53.85076025049798,-7.186033188364648
2023-11-08,52.58741515217453,-9.898302720529262
2023-11-09,36.63917453686645,-13.583865134282858
2023-11-10,39.246091068064004,-13.116687340895616
2023-11-13,39.84981206402518,-12.688416951871396
2023-11-14,50.71832909608538,-7.97765190576537
2023-11-15,52.29814366039756,-7.731085571380891
2023-11-16,51.007836555033734,-8.989872118685016
2023-11-17,55.476988460729594,-5.706595328122432
2023-11-20,58.55934026039882,-4.629492908490384
2023-11-21,57.62350830732777,-6.563126142687048
2023-11-22,58.10298015543669,-5.524941090901847
2023-11-24,61.79839687818467,-4.408871486003796
2023-11-27,61.677641259290006,-4.9668963249689835
2023-11-28,57.90278909144453,-5.226445078786246
2023-11-29,58.3471948347156,-4.1623151151031434
2023-11-30,61.24330023720373,-1.995107929438611
2023-12-01,66.18658922017637,1.002665231925004
2023-12-04,71.61233421696356,2.7675967578823624
2023-12-05,73.64502212320907,2.2614916331644475
2023-12-06,73.9025634996229,3.2218020953206583
2023-12-07,79.01017152572732,4.493581025541382
2023-12-08,79.24901104973061,2.9362984661216673
2023-12-11,78.5506183880047,2.339336332341957
2023-12-12,87.16348942588424,3.922593694111076
2023-12-13,93.92274901780083,8.944807281313993
2023-12-14,94.0094732031626,10.930340302790276
2023-12-15,96.6995421493532,11.241788843887157
2023-12-18,90.69666725777795,9.494761698375465
2023-12-19,95.73030501027469,12.272351830541073
2023-12-20,89.4056680603693,7.288258532478475
2023-12-21,93.28594558439379,9.897127029437103
2023-12-22,100.70046878069716,13.72606397552969
2023-12-26,104.15567006562254,16.11428115955025
2023-12-27,106.40074113333857,17.892464119003847
2023-12-28,106.86643219755219,17.931411377302187
2023-12-29,103.83634619543835,15.893639810095994
2024-01-02,107.60422221970201,17.113718222713747
2024-01-03,100.67597380349275,14.478874923405716
2024-01-04,105.18360362839623,16.101298740117475
2024-01-05,99.64275840368913,15.906602302561112
2024-01-08,111.8150932535638,21.254143563838525
2024-01-09,108.48051461259867,21.48779722317706
2024-01-10,110.31323877841129,20.098977248384674
2024-01-11,104.33604870926048,17.425206617745957
2024-01-12,103.95789722138042,17.360324411033567
2024-01-16,103.93106208159786,15.595103944045086
2024-01-17,107.48239513046948,14.660578978045468
2024-01-18,105.38129380810375,12.99920790303537
2024-01-19,107.1829085020076,12.986255374054089
2024-01-22,114.99469338886743,15.530211773848833
2024-01-23,112.08812868127613,15.815755256983156
2024-01-24,115.9173921284002,13.855868242889802
2024-01-25,119.74810899412374,14.868237908066927
2024-01-26,119.0628103042906,14.530804601136825
2024-01-29,126.876104323541,17.85355671464084
2024-01-30,123.79673935926778,15.218693488365131
2024-01-31,120.21790955242592,13.47945778720987
2024-02-01,127.62919874472658,15.4783020230854
2024-02-02,127.64167840526382,14.180339057354786
2024-02-05,128.9135313863429,14.751455914074917
2024-02-06,135.36320001611793,16.50367403466295
2024-02-07,136.09665248297134,14.310133361231081
2024-02-08,141.8280078409023,15.802782801034198
2024-02-09,142.5287385319076,18.165045109673052
2024-02-12,147.33384089869568,20.83880577682793
2024-02-13,140.97044200240157,15.15381128165274
2024-02-14,147.76512145019035,18.294839413549347
2024-02-15,154.41644476833986,21.059457089766
2024-02-16,154.9464097365268,20.903707910507997
2024-02-20,149.91803463441173,19.90428081082831
2024-02-21,146.0352855222863,20.021092695271836
2024-02-22,146.5506887182977,22.20166091275475
2024-02-23,152.461299610261,22.980416772528688
2024-02-26,151.23510519705846,26.342106180847203
2024-02-27,157.48038883418576,33.54571495469105
2024-02-28,154.63857604334578,31.78050445118641
2024-02-29,152.57945146863023,27.74387868462087
2024-03-01,160.38546448298354,31.78050445118641
2024-03-04,160.40617334457758,30.742150020176062
2024-03-05,157.6839734363829,29.093751401114922
2024-03-06,161.33707728991942,29.950391814001676
2024-03-07,161.19401266012642,28.224138532279184
2024-03-08,148.60591183482939,28.43179746230067
2024-03-11,141.615863057805,25.680162205516787
2024-03-12,141.13972672358503,24.86245908744451
2024-03-13,143.98708455443315,26.030597858847315
2024-03-14,138.28491918641194,22.5910338608998
2024-03-15,137.24451537831263,22.92850702176523
2024-03-18,130.39938980970928,20.644109339271566
2024-03-19,134.5340646238154,21.812268037642045
2024-03-20,140.60758374254056,23.512586370950462
2024-03-21,140.84350606057714,23.564506085197756
2024-03-22,145.22920418285045,21.43586754544593
2024-03-25,135.84810489356948,20.280691266508242
2024-03-26,135.2897712420392,20.30665610537381
2024-03-27,137.6365030731312,23.188085666033984
2024-03-28,141.93572113264966,23.162140754136097
2024-04-01,137.93249560609885,21.812268037642045
2024-04-02,134.23887916582214,17.69777764493132
2024-04-03,138.44089221581962,18.165045109673052
2024-04-04,138.82690740732238,16.153228417848588
2024-04-05,142.58513172985468,17.048806125549866
2024-04-08,138.85786477938245,17.334349608684164
2024-04-09,140.99813181308832,18.943810932930806
2024-04-10,134.65424582978122,16.750270259498933
2024-04-11,140.33805216972155,18.476533504705262
2024-04-12,133.98934340103597,14.413982753209487
2024-04-15,132.47655365153483,12.077675319952386
2024-04-16,127.92441081568491,11.117205442054878
2024-04-17,124.21740274068193,9.871172154055397
2024-04-18,115.58797845901059,8.352587765838205
2024-04-19,111.92375786871796,7.508909845416545
2024-04-22,110.70048608388782,8.703013455684916
2024-04-23,113.95929421283859,9.923081904818831
2024-04-24,108.76323726508046,8.949619644004713
2024-04-25,105.56574537775481,6.71715163924218
2024-04-26,104.40545701547154,8.365550258303323
2024-04-29,109.38190760500093,11.000363667159863
2024-04-30,105.58853796786121,9.832234859240874
2024-05-01,112.9378413995477,13.349653519849758
2024-05-02,120.86935433427892,14.660578978045468
2024-05-03,127.3205969282118,16.789217517797272
2024-05-06,127.1448732753055,17.567993304538867
2024-05-07,125.17596052916682,17.3732968669825
2024-05-08,124.52841838038,15.66001604120897
2024-05-09,119.48782202824594,15.491284442518172
2024-05-10,113.66935710948032,14.401000333776715
2024-05-13,115.71636992046228,16.65941325043714
2024-05-14,119.41350648637372,17.82757194880762
2024-05-15,121.64533770025061,20.202826640363057
2024-05-16,121.14138847386582,20.176871764981353
2024-05-17,114.30818512497574,18.34675912779662
2024-05-20,114.98411751679596,19.761504087519242
2024-05-21,113.73150687145572,18.85295392386901
2024-05-22,113.93384415360912,19.6317297106106
2024-05-23,111.70421887960367,15.932567141426679
2024-05-24,112.65263582173262,15.296597968445646
2024-05-28,110.86967713857625,15.68595098962302
2024-05-29,108.15086665520157,13.544369884373776
2024-05-30,108.04869570392643,15.46530964016879
2024-05-31,109.64197123790483,15.68595098962302
2024-06-03,110.92900842164978,18.658267449796504
2024-06-04,110.92232884451403,18.333776708363846
2024-06-05,115.47874317411781,22.16272361794025
2024-06-06,112.27566410063802,20.47538770406461
2024-06-07,111.19786998118796,18.619330154981984
2024-06-10,113.99248273545646,19.398105941723575
2024-06-11,116.97828296303716,20.00813020280672
2024-06-12,117.19813854284902,21.773320779343706
2024-06-13,117.45447763634438,21.773320779343706
2024-06-14,111.64300967388571,19.08658765623987
2024-06-17,109.41811597341396,17.58096576048782
2024-06-18,104.45785461553712,16.425779518066296
2024-06-20,103.47140853785444,16.672405633353748
2024-06-21,104.980027312501,19.90428081082831
2024-06-24,103.64442217459771,21.821145501736126
2024-06-25,101.55106417804092,20.963438996079375
2024-06-26,99.97800446916038,19.806827975469908
2024-06-27,103.85625364580564,20.677546791010947
2024-06-28,103.77451284379826,20.48260126635879
2024-07-01,106.13013695379499,20.911449537445257
2024-07-02,101.07771491343995,18.728201142811596
2024-07-03,100.58742339749446,18.091395037188708
2024-07-05,101.33381147769,19.18304414321512
2024-07-08,104.55391096333639,21.158374557247694
2024-07-09,108.22199974088105,22.639874858643072
2024-07-10,110.31211750612484,24.082388047804805
2024-07-11,120.19962317973247,27.305306053314602
2024-07-12,126.12000531881074,28.604863176458274
2024-07-15,131.52678287023156,29.826456038618467
2024-07-16,136.08697142538819,32.36060837032277
2024-07-17,130.95536380208878,29.696522245968527
2024-07-18,123.85006602315336,26.759486482043314
2024-07-19,122.37946493865444,26.720499369809648
2024-07-22,126.91461104632515,28.513906532558163
2024-07-23,132.00964244807136,29.644522823850593
2024-07-24,131.75132789504923,28.70883213024267
2024-07-25,138.259533435076,31.229992079030346
2024-07-26,140.67303886189868,31.95775482855334
2024-07-29,135.42092289479478,30.307303731822866
2024-07-30,134.59212951124445,28.643860252175777
2024-07-31,134.0915323556905,28.734816896075888
2024-08-01,131.37779423726514,28.227994400522082
2024-08-02,128.07148590114133,25.3689627515157
2024-08-05,115.59263838343958,21.418291959966716
2024-08-06,122.48054512692951,22.73084146602702
2024-08-07,116.0552842096811,20.027748302471448
2024-08-08,124.52654767187776,23.458604215550018
2024-08-09,127.34634754976142,24.16035230878828
2024-08-12,120.78169894732626,24.51123631889127
2024-08-13,122.95697480960244,25.992746583770487
2024-08-14,119.22425621973942,24.875122675394667
2024-08-15,125.33872149662311,26.980406809044855
2024-08-16,123.88507390372294,27.058390996996007
2024-08-19,129.66392264490335,31.061041283695268
2024-08-20,128.3186457510204,31.035056517862024
2024-08-21,128.345675859271,32.32161129460527
2024-08-22,123.99093208502272,30.138352936487767
2024-08-23,128.3557354551713,31.91875775283586
2024-08-26,127.96788228108689,32.16568277263827
2024-08-27,125.03189294890733,31.34695341573135
2024-08-28,124.21330732099811,30.658197705409673
2024-08-29,124.48802575212574,31.13902547164642
2024-08-30,127.92713895962322,31.59387843553376
2024-09-03,123.41093023014137,28.21501198108931
2024-09-04,127.8603373420943,28.033048875869927
2024-09-05,122.94547311502657,27.461244538765417
2024-09-06,120.74034681985668,25.43392466609875
2024-09-09,131.23117496738698,27.214329482446843
2024-09-10,137.95037760929105,27.487239268082476
2024-09-11,130.63436715840484,28.526898915474774
2024-09-12,132.95100378923087,28.734816896075888
2024-09-13,137.92634594687235,31.528896593983056
2024-09-16,131.94470494821772,31.619863201366982
2024-09-17,127.8980465927794,31.19099500331286
2024-09-18,132.0132086221257,31.009071752028806
2024-09-19,138.72266376310262,33.11437581264664
2024-09-20,131.70234335287452,32.04871147245345
2024-09-23,125.8587921143855,28.92280790901347
2024-09-24,122.08058696778474,28.29892444192037
2024-09-25,121.09925301255191,27.051167471217987
2024-09-26,126.48468342513661,27.623071443160807
2024-09-27,128.99690228520302,27.93499823148162
2024-09-30,123.87919182670007,28.415895742105192
2024-10-01,122.58268237759302,27.337109493705558
2024-10-02,125.80700259686708,27.493067906124047
2024-10-03,122.659524766223,25.608425121928136
2024-10-04,133.27910437427124,26.739220755929516
2024-10-07,183.84466984980355,25.205501835771905
2024-10-08,174.187955304413,26.206313859704178
2024-10-09,170.3202024179412,25.179507106454846
2024-10-10,165.85370926366895,25.062525842786187
2024-10-11,174.90124807678572,28.2599373296867
2024-10-14,182.56827752092596,28.766839533111145
2024-10-15,186.09135204737393,29.07876632143196
2024-10-16,193.3412651666692,30.30054848978494
2024-10-17,193.8091257133506,29.065793865483002
2024-10-18,198.69814193177206,29.75465917412683
2024-10-21,192.38179127826763,27.571062057559036
2024-10-22,190.08112674023005,27.727020469977525
2024-10-23,180.2520890177817,25.647422197645618
2024-10-24,181.45587991822865,26.401289274807827
2024-10-25,184.4528637975985,26.271295701254903
2024-10-28,189.75150185347275,28.01296249246512
2024-10-29,189.54553091833216,28.10395899030056
2024-10-30,185.16533964744855,27.921985921597336
2024-10-31,175.3501049052804,26.115337288836415
2024-11-01,175.34856758580554,29.026776862797842
2024-11-04,175.52763279979325,28.961795021247138
2024-11-05,182.2208106149497,30.781455963892324
2024-11-06,200.4803095883156,33.147016185679476
2024-11-07,192.9887651294265,33.88787095295742
2024-11-08,201.05652904464466,35.408597490198424
2024-11-11,205.40949292901288,34.56375384216845
2024-11-12,189.20207490590462,30.638489934390467
2024-11-13,179.88157256082675,29.988621701464126
2024-11-14,171.19343878534957,26.024350754484814
2024-11-15,158.12854140180747,19.356598068080476
2024-11-18,151.36367586449353,19.525578753867066
2024-11-19,163.5373932372718,21.098264859290694
2024-11-20,160.88521055659575,22.19007338105843
2024-11-21,156.22216224405614,22.5670019378976
2024-11-22,168.0026737415904,25.08851060861941
2024-11-25,186.3380268073808,26.89518913183184
2024-11-26,188.40020914854782,28.480887547139734
2024-11-27,193.86311341353993,29.97560939157986
2024-11-29,198.69023423558448,29.481709534555844
2024-12-02,199.51997846967885,29.07876632143196
2024-12-03,201.1178800031887,26.973173319782994
2024-12-04,204.58158478914638,28.40290335918858
2024-12-05,203.4065117298362,26.505248265108385
2024-12-06,214.21016841522365,28.857826067462746
2024-12-09,217.0870006153029,27.68803335774388
2024-12-10,203.9467178909193,26.62222952877704
2024-12-11,192.73891847013965,26.037353100885262
2024-12-12,184.4213088995771,22.43701832782852
2024-12-13,182.73404809130645,21.397209228178717
2024-12-16,190.31933220595798,23.164890675673668
2024-12-17,192.32942136579757,22.943910567769123
2024-12-18,173.81139756406995,16.887048965541297
2024-12-19,178.1210291980613,16.731090553122808
2024-12-20,190.26802831952955,18.641718103151938
2024-12-23,187.73956501740585,19.438527795629025
2024-12-24,190.26106917338203,19.555499095813843
2024-12-26,197.52466629703892,20.426357400128524
2024-12-27,192.37109859639753,18.736630250133256
2024-12-30,182.91396254561977,16.838915375150076
2024-12-31,182.69395889483545,17.059875556086944
2025-01-02,187.4059826538244,18.970582813986738
2025-01-03,192.25371425849283,20.114410684840056
2025-01-06,186.90818997056402,19.854433501218026
2025-01-07,183.36580242907124,20.712319349583773
2025-01-08,174.6884334651122,19.98442707477097
2025-01-10,167.82615254553485,16.253999093322967
2025-01-13,169.77384415784678,15.851045916715245
2025-01-14,162.49397067963304,12.640572302511298
2025-01-15,170.29779099353192,15.097198766520691
2025-01-16,169.66169474711245,14.239322881638783
2025-01-17,168.59068663287115,14.343291835423177
2025-01-21,176.35875409076,17.644791837914052
2025-01-22,179.88965239110843,18.55464721794622
2025-01-23,176.82287409656564,20.85529534256949
2025-01-24,171.42634046848255,20.179382562906945
2025-01-27,166.77956114964533,20.37436794149443
2025-01-28,167.4826696913427,21.115252599223844
2025-01-29,167.24907238795333,20.335380829260764
2025-01-30,163.7188929943227,21.58316769041464
2025-01-31,162.46647411778787,20.452352129445583
2025-02-03,159.23414947807194,18.827596857517204
2025-02-04,162.59064105988537,20.322378482860316
2025-02-05,163.0399135725904,23.090931735190523
2025-02-06,156.72775107201494,21.36220750947777
2025-02-07,149.7835523435497,18.593644293663726
2025-02-10,147.94762781857688,17.423821693493345
2025-02-11,143.4121794337866,15.747086926414688
2025-02-12,143.76557281770258,16.942894292418288
2025-02-13,146.05375518827682,17.982733282519558
2025-02-14,143.1194585757611,18.814604474600593
2025-02-18,143.68730133910495,18.710625557332385
2025-02-19,143.9635572532218,20.270379060742382
2025-02-20,140.44701029352566,20.517333970996287
2025-02-21,133.67971577571626,19.191552958407442
2025-02-24,130.06638918524004,17.124857397637648
2025-02-25,125.21564628384559,15.279161871740076
2025-02-26,125.70861946475982,14.707237972829578
2025-02-27,121.3498470084399,13.212476274454122
2025-02-28,125.4319396414048,15.305156601057135
2025-03-03,109.59820059376541,11.262761977353009
2025-03-04,109.81213128245706,11.951677103415982
2025-03-05,111.90764796969077,14.148336347287183
2025-03-06,109.34881545917791,13.160476852336188
2025-03-07,110.6003144107444,13.472443494592312
2025-03-10,106.7878060882764,12.09464313291786
2025-03-11,108.93516709788517,12.003656598566259
2025-03-12,114.12499976817743,13.277458116004848
2025-03-13,107.70975937837717,11.743699341911885
2025-03-14,109.98274853362685,13.251453423203952
2025-03-17,108.03701204692673,14.759237394947512
2025-03-18,102.86277007029855,12.003656598566259
2025-03-19,105.73627257177867,13.680401329128733
2025-03-20,108.0131178473546,12.549565841192024
2025-03-21,108.06835883400518,13.23847100377118
2025-03-24,110.94424430992032,15.45475831079095
2025-03-25,109.10317129716861,13.19297773659538
2025-03-26,106.52806730467131,10.593225827342788
2025-03-27,107.48269209878609,11.178171999621389
2025-03-28,103.69421408533795,9.709315359208492
2025-03-31,99.17376001306462,5.419716738154667
2025-04-01,92.1253937535695,1.5981029526784374
2025-04-02,98.99566043046497,4.756796341408731
2025-04-03,88.77004099117154,1.5720982598775413
2025-04-04,81.75552733103292,-4.251318916172231
2025-04-07,80.73205181291732,-5.122246964873733
2025-04-08,74.60548211354687,-9.268829739006545
2025-04-09,81.15966524338872,-2.665490975574525
2025-04-10,76.20802934765382,-6.916062630459363
2025-04-11,82.03282006560482,-3.380410794438382
2025-04-14,89.08849359234611,-0.5076893186471532
2025-04-15,88.32901841841777,-0.5076893186471532
2025-04-16,86.61425378294906,-2.340512023434116
2025-04-17,89.251561744944,-1.3006032889460117
2025-04-21,91.65715130706653,-1.8465623489909433
2025-04-22,100.8923813312915,0.9221702460482373
2025-04-23,104.10749169742664,2.819994719353569
2025-04-24,107.68130156385479,5.146757135099866
2025-04-25,107.01188859486108,4.314836125599686
2025-04-28,108.24926464975829,5.77070038309595
2025-04-29,108.47935115034267,6.433630743325702
2025-04-30,111.84282500424297,7.824503195787447
2025-05-01,113.0151051635187,7.239566986992663
2025-05-02,119.27960527574619,8.539432978135132
2025-05-05,112.45599524807513,7.434532438612496
2025-05-06,100.16190094766219,0.3112293444525793
2025-05-07,102.38807191057839,0.545201835273712
2025-05-08,105.40111900089273,1.4421246132922727
2025-05-09,101.90283447083748,-0.7026647337508019
2025-05-12,109.14979677418417,3.2749473180792465
2025-05-13,97.49413218833834,0.8051889823795788
2025-05-14,92.87148285461724,-0.7286694265516869
2025-05-15,95.93564497870935,0.844176094613247
2025-05-16,101.61963435888967,2.715985911633867
2025-05-19,109.34742308824453,3.6259110360528757
2025-05-20,107.87411144809558,5.8096974588134564
2025-05-21,102.80519205167882,3.118959015209266
2025-05-22,104.43647733314964,3.0149601709733798
2025-05-23,102.53774915461781,2.741990604434741
2025-05-27,100.83341544874256,3.07996193949176
2025-05-28,101.61142313835443,2.391016922977296
2025-05-29,102.79565736251905,4.5878156556221406
2025-05-30,105.6741468346634,2.9369859465060655
2025-06-02,108.72453730527454,5.601709733825522
2025-06-03,117.39760830614739,7.031569298520912
2025-06-04,121.45747136962197,7.213552330707951
2025-06-05,121.76700044936615,7.317541211459999
2025-06-06,130.62646039787433,9.527332327021476
2025-06-09,128.44811643432092,9.540324709938087
2025-06-10,129.81679410799885,10.853203010964819
2025-06-11,122.79358357503298,9.670318283491008
2025-06-12,125.83958852216153,9.65731593709056
2025-06-13,121.05678002915035,8.669416588204237
2025-06-16,119.9882592063747,8.370442328864701
2025-06-17,112.19959201017656,6.719602656264789
2025-06-18,111.46586740386005,7.447544748496759
2025-06-20,109.44676622702296,7.0835687206388664
2025-06-23,107.97696666987716,6.94966946142388
2025-06-24,123.94700573686049,8.964654541106842
2025-06-25,118.7785828398768,8.249655014372316
2025-06-26,124.13448842487699,8.78265158195215
2025-06-27,118.32026517732017,7.911663752347642
2025-06-30,118.46701836606042,7.80765494462794
2025-07-01,119.21724372547904,8.00266025018308
2025-07-02,125.32343348352084,10.225633054853954
2025-07-03,126.37626587980036,10.810619081067884
2025-07-07,124.11284464311625,8.652658008399229
2025-07-08,129.9692997196516,10.12163421061809
2025-07-09,142.09770874172727,14.22957859445133
2025-07-10,149.97520951499587,14.892578699067926
2025-07-11,147.25484961299685,13.124598347058036
2025-07-14,153.71179698760815,14.749582779114556
2025-07-15,146.0976888299279,11.681626837640046
2025-07-16,152.34468951273564,14.164586789416788
2025-07-17,154.42763038047812,14.554577473559416
2025-07-18,152.1671666283801,12.149601709733826
2025-07-21,150.46502904304057,11.629617452038277
2025-07-22,157.65103240728376,12.74760004583202
2025-07-23,168.6560772421609,14.684571047112339
2025-07-24,170.1697482926627,13.735579102589002
2025-07-25,170.7515576302546,13.891597295910497
2025-07-28,169.89312969241337,12.53960235736027
2025-07-29,164.15578590618205,11.590610412836956
2025-07-30,161.8566352736889,12.110604634016319
2025-07-31,162.48827544632954,11.356617995048147
2025-08-01,159.5478342215773,11.707621566957105
2025-08-04,168.6727791784929,12.864601236468353
2025-08-05,171.7531216462365,12.903598312185839
2025-08-06,175.62597400351297,11.96760871406295
2025-08-07,177.01815253044626,10.914617925303771
2025-08-08,174.6545938231706,11.057623808740956
2025-08-11,175.076043630351,10.706630200315836
2025-08-12,186.9591692961153,12.994584846537439
2025-08-13,193.5228360194956,16.374557247687214
2025-08-14,192.8896003042684,16.439559016205596
2025-08-15,194.0542279254539,17.882540489107424
2025-08-18,192.33105243351866,17.271539806608782
2025-08-19,187.56252207106766,15.438577613048189
2025-08-20,190.08436611441252,15.984566563544611
2025-08-21,193.14615711935397,16.894551468866602
2025-08-22,202.41406829903622,18.19452705833122
2025-08-25,197.33623547585503,15.425565303163902
